uhhidfs,uhhid,j1,j10,j11,j12,j13,j14,j15,j16,j17,j18,j19,j110,j111,j112,j113,j114,j115,j1_other,j2_1,j2_2,j2_3,j2_4,j2_5,j2_6,j2_7,j2_8,j2_9,j2_10,j2_11,j2_12,j2_13,j2_14
3150,3002018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3151,3001328,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
3152,3001332,7 2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
3153,3001333,6 9 12,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA
3154,3001331,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
3155,1002135,1 6 5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA
3156,1003007,1 5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
3157,3001563,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3158,1002977,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
3159,1002978,11 2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
3160,1003001,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
3161,1003002,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
3162,1001316,1 11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
3163,1001326,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
3164,3001323,2 6 7,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA
3165,3001324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3166,3001325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3167,3001234,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3168,3001322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3169,3001236,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3170,3002138,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3171,3002139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3172,3002140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3173,3002041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3174,3002040,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3175,3002688,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3176,3002687,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3177,3002689,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3178,3002696,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
3179,3000575,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3180,3001182,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3181,3000578,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
3182,3000580,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3183,3000579,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3184,3002826,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3185,3002827,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3186,3002868,2 6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
3187,3002719,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3188,3001180,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
3189,3001181,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
3190,3002668,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
3191,3002047,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3192,3002225,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
3193,3000055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3194,3001239,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
3195,3001240,11 8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA
3196,3001242,11 6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA
3197,3001243,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
3198,3001244,11 8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA
3199,3001245,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
3200,3001241,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
3201,3000576,11 12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA
3202,3000335,11 8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA
3203,1001057,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3204,3000116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3205,3000061,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3206,3002027,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
3207,3001673,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3208,3002028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3209,3002031,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3210,3001675,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3211,3002026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3212,3001436,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3213,3001440,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3214,3001257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3215,3001254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3216,3002007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3217,3002008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3218,3002163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3219,3002164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3220,3002165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3221,3002162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3222,3002794,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3223,1001303,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3224,1001302,2 1 5 4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,3,3,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
3225,1001325,11 8 9 7 1 2,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,NA,3,3,NA,NA,NA,NA,3,2,3,NA,3,NA,NA,NA
3226,1002730,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3227,1002744,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3228,1002731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3229,1002742,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3230,1003004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3231,1002909,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3232,1000530,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3233,1000397,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3234,1000383,1 6 5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
3235,1000382,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3236,1000401,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3237,1000384,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3238,1000387,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3239,1001990,1 6 5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA
3240,1001977,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3241,1001974,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3242,1001975,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3243,1001976,1 5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
3244,1001972,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3245,1001989,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3246,1001234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3247,1000085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3248,1000087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3249,1000082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3251,1000078,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3252,1000088,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3253,1000076,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Stray animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3254,1000075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3255,1000090,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3256,1000091,8 11,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA
3257,1000084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3258,1001340,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3259,1001317,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3260,1001583,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Soils are so sandy & rocky. So are not suitable for farming completely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3261,1001341,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Rocky sandy sails suitable for agriculture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3262,1001342,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3263,1002007,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3264,1002005,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3265,1002008,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3266,1002975,1 2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3267,1002866,1 2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3268,1003016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3269,1001204,2 6 11,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,3,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA
3270,1001954,2 6 11,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,3,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA
3271,1001876,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3272,1000323,2 6 11,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,3,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA
3273,3000996,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
3274,3002517,10 6 2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,4,NA,NA,NA,4,NA,NA,NA,3,NA,NA,NA,NA
3275,3001004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3276,3001192,7 2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
3277,1000258,6 8 11 14,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,2,NA,3,NA,NA,3,NA,NA,3
3278,1000171,6 8 11,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,3,NA,NA,NA
3279,1000292,10 11 14 6 8 15,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,Lost her mother this year in September,NA,NA,NA,NA,NA,2,NA,2,NA,3,3,NA,NA,3
3280,1001883,6 8 11 9,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,2,2,NA,3,NA,NA,NA
3281,1000570,5 6 11 8 9,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,3,2,NA,3,2,NA,2,NA,NA,NA
3282,1002018,10 11 8 9,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,NA,NA,NA
3283,1001654,6 8 7 11,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,2,1,3,NA,NA,3,NA,NA,NA
3284,1001576,7 8 11 6 15,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,Household head lost a father two days back,NA,NA,NA,NA,NA,2,1,2,NA,NA,2,NA,NA,NA
3285,1002322,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3286,1002325,1 6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
3287,1002324,1 6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
3288,1002323,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3289,1002311,1 6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
3290,1002210,1 6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
3291,1001258,1 6 11,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA
3292,1001257,1 11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
3293,1000290,2 11 6,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA
3294,1000333,2 11 6,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA
3295,1000145,2 6 11,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA
3296,1000288,2 11 6,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA
3298,1002028,2 11 6,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA
3299,1001952,2 6 11,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA
3300,3001959,1 13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
3301,3000046,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3302,3000022,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
3303,3001941,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
3304,3000045,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3305,3001003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3306,3001191,2 6 9,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,NA,NA,4,NA,NA,NA,3,NA,NA,4,NA,NA,NA,NA,NA
3307,3002838,1 6 11,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA
3308,3002840,1 6 7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA
3309,3002601,1 7 11,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,4,NA,NA,NA,NA,NA,2,NA,NA,NA,3,NA,NA,NA
3310,3001601,1 5 4 11,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,NA,3,NA,NA,3,3,NA,NA,NA,NA,NA,3,NA,NA,NA
3311,1001431,1 2 6 11,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,3,3,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA
