uhhidfs,uhhidp,a2,a3,a4,a5b,hh_type,a13,a16,a16other
1526,3000309,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
3746,3001309,Moyo,Obongi,0,Palorinya_settlement,1,2,5,NA
3782,3001289,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
1992,1002505,Moyo,Obongi,1,NA,0,2,7,NA
1954,1000816,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
1345,1002530,Moyo,Obongi,1,NA,0,1,7,NA
3932,1000264,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3930,1000263,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
1978,3001614,Moyo,Obongi,1,NA,0,1,7,NA
1977,3001612,Moyo,Obongi,1,NA,0,2,4,NA
2863,1001209,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
1963,3001608,Moyo,Obongi,1,NA,0,1,7,NA
2541,1002256,Moyo,Obongi,1,NA,0,2,4,NA
1965,1002538,Moyo,Obongi,1,NA,0,1,7,NA
2520,1002570,Moyo,Obongi,1,NA,0,1,7,NA
25,3000597,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
3326,1001176,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
31,3000852,Moyo,Obongi,0,Palorinya_settlement,1,1,2,NA
2546,3001285,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
1370,3002510,Moyo,NA,0,Palorinya_settlement,1,2,7,NA
3980,3001293,Moyo,Obongi,0,Palorinya_settlement,1,1,2,NA
1687,3002453,Moyo,Obongi,0,Palorinya_settlement,1,1,6,Carpentry
1523,3002625,Moyo,Obongi,1,NA,0,2,7,NA
1377,1000625,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
1537,1000617,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3979,3001300,Moyo,Obongi,0,Palorinya_settlement,1,1,1,NA
3953,1000729,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3963,3002452,Moyo,Obongi,1,NA,0,2,7,NA
3783,3001288,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
4047,3000518,Moyo,Obongi,0,Palorinya_settlement,1,1,2,NA
24,3000598,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
4011,3000307,Moyo,Obongi,0,Palorinya_settlement,1,1,6,Weaving
3949,1000725,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
1690,3000281,Moyo,Obongi,0,Palorinya_settlement,1,1,2,NA
26,3000596,Moyo,Obongi,0,Palorinya_settlement,1,1,2,NA
3994,1001732,Moyo,Obongi,1,NA,0,1,7,NA
2521,1002567,Moyo,Obongi,1,NA,0,1,7,NA
1991,1002506,Moyo,Obongi,1,NA,0,1,6,Bulding
32,3000512,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
3763,1002536,Moyo,Obongi,1,NA,0,2,7,NA
1562,3001208,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
1973,3001706,Moyo,Obongi,1,NA,0,1,7,NA
3807,3001217,Moyo,Obongi,0,Palorinya_settlement,1,1,1,NA
3984,1000733,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
1553,1000866,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
1550,1002560,Moyo,Obongi,1,NA,0,2,7,NA
1352,3000253,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3762,1002534,Moyo,Obongi,1,NA,0,2,7,NA
1536,1001074,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
1531,1000865,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3784,1000273,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
1522,3002626,Moyo,Obongi,1,NA,0,1,7,NA
3948,3001273,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3310,3001601,Moyo,Obongi,1,NA,0,1,7,NA
2594,1001223,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3781,3001616,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
1551,3000287,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
3360,3002497,Moyo,Obongi,1,NA,0,2,2,NA
3817,3000838,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
4023,3001295,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
2911,3002504,Moyo,Obongi,1,NA,0,1,7,NA
1375,1000873,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
3770,1001845,Moyo,Obongi,1,NA,0,2,7,NA
3952,1001216,Moyo,Obongi,0,Palorinya_settlement,1,2,6,Kitchen garden
1519,3002658,Moyo,Obongi,1,NA,0,2,7,NA
2589,3002836,Moyo,NA,1,NA,0,2,7,NA
1980,3001705,Moyo,Obongi,1,NA,0,2,7,NA
23,3002493,Moyo,Obongi,1,NA,0,2,2,NA
1376,1000616,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3768,1000245,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
2534,1001164,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
2588,3002622,Moyo,Obongi,1,NA,0,1,7,NA
1367,1001220,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
1353,3000252,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
4039,3000284,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
1972,3002184,Moyo,Obongi,1,NA,0,2,7,NA
1698,3002779,Moyo,Obongi,1,NA,0,1,7,NA
3313,1001213,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3806,1001823,Moyo,Obongi,1,NA,0,1,7,NA
1555,3000288,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
1517,1002255,Moyo,Obongi,1,NA,0,2,2,NA
1695,1000639,Moyo,Moyo,0,Palorinya_settlement,1,2,6,Alcohol brewing
1342,3002628,Moyo,Obongi,1,NA,0,2,7,NA
2596,1001806,Moyo,Obongi,1,NA,0,1,7,NA
3780,3001617,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
2912,3000479,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
2882,1001200,Moyo,NA,0,Palorinya_settlement,1,1,7,NA
3786,3001618,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3987,3002496,Moyo,Obongi,1,NA,0,2,7,NA
3790,1002556,Moyo,Obongi,1,NA,0,1,7,NA
3995,1001733,Moyo,Obongi,1,NA,0,2,7,NA
1350,3000255,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
1556,1000801,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3967,1001189,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
1524,1002558,Moyo,Obongi,1,NA,0,2,7,NA
4057,3001214,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
1336,3002652,Moyo,Obongi,0,Palorinya_settlement,1,2,6,Casual labour
3986,3002499,Moyo,Obongi,1,NA,0,2,7,NA
1374,1000995,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
4022,3001296,Moyo,Obongi,0,Palorinya_settlement,1,2,5,NA
3975,3000516,Moyo,Obongi,0,Palorinya_settlement,1,2,2,NA
2857,3002569,Moyo,Obongi,1,NA,0,1,7,NA
1967,3001695,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3345,3001304,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
22,3000855,Moyo,Obongi,0,Palorinya_settlement,1,1,2,NA
4048,3000517,Moyo,Obongi,0,Palorinya_settlement,1,2,2,NA
1548,3002507,Moyo,NA,1,NA,0,1,7,NA
3944,1002489,Moyo,Obongi,1,NA,0,1,7,NA
2598,1001915,Moyo,NA,1,NA,0,2,7,NA
3966,1001848,Moyo,NA,1,NA,0,1,7,NA
3937,3000513,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
2922,3000504,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
1372,3002787,Moyo,Obongi,1,NA,0,2,7,NA
2529,3000485,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3340,3002446,Moyo,Obongi,1,NA,0,1,7,NA
3317,3001725,Moyo,Obongi,1,NA,0,2,7,NA
2538,3002783,Moyo,Obongi,1,NA,0,2,7,NA
2518,1000635,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
2523,1002565,Moyo,Obongi,1,NA,0,2,7,NA
3794,3001219,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
1994,3002770,Moyo,Obongi,1,NA,0,2,5,NA
2516,3001210,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
20,3000854,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3943,1001829,Moyo,Obongi,1,NA,0,2,7,NA
2515,3001207,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
2601,1001805,Moyo,Obongi,1,NA,0,1,7,NA
35,1000627,Moyo,Obongi,0,Palorinya_settlement,1,2,6,Fish Selling
1371,3002782,Moyo,Obongi,1,NA,0,2,2,NA
3743,3000257,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
3821,3000833,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
30,3000505,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
1540,3001060,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
2524,3002844,Moyo,Obongi,1,NA,0,1,7,NA
3934,1000209,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
14,3001621,Moyo,Moyo,0,Palorinya_settlement,1,2,7,NA
3939,3001615,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
3316,1000126,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
4037,3002846,Moyo,Obongi,1,NA,0,1,2,NA
3309,3002601,Moyo,Obongi,1,NA,0,2,7,NA
1969,3002186,Moyo,Obongi,1,NA,0,2,7,NA
1544,1000621,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3749,1002245,Moyo,Obongi,1,NA,0,2,7,NA
2815,3000285,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
1358,3002655,Moyo,Obongi,1,NA,0,1,7,NA
3936,1000265,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
4042,1002491,Moyo,Obongi,1,NA,0,1,7,NA
4012,3000278,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3951,1001165,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3813,3002839,Moyo,Obongi,1,NA,0,2,5,NA
4053,3001263,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
4007,3002289,Moyo,Obongi,1,NA,0,2,2,NA
4041,1001830,Moyo,Obongi,1,NA,0,1,7,NA
17,1000726,Moyo,Obongi,0,Palorinya_settlement,1,2,6,Kitchen gardening
2859,1002493,Moyo,Moyo,1,NA,0,2,7,NA
4050,3000511,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
4015,3000312,Moyo,Obongi,0,Palorinya_settlement,1,2,6,Tailoring
2525,1002564,Moyo,Obongi,1,NA,0,2,7,NA
16,3000876,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
2519,3002290,Moyo,Obongi,1,NA,0,1,7,NA
2579,1002551,Moyo,Obongi,1,NA,0,1,7,NA
3947,3001266,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3938,3000508,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
1564,3000839,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
2574,1002542,Moyo,Obongi,1,NA,0,2,7,NA
3929,3001722,Moyo,Obongi,1,NA,0,1,7,NA
4016,3000313,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3991,3002847,Moyo,Obongi,1,NA,0,2,7,NA
3792,1002557,Moyo,Obongi,1,NA,0,2,7,NA
1976,3001702,Moyo,Obongi,1,NA,0,1,7,NA
2858,1001941,Moyo,Moyo,1,NA,0,2,7,NA
3359,1001172,Moyo,Obongi,0,Palorinya_settlement,1,2,2,NA
2604,1001807,Moyo,Obongi,1,NA,0,2,7,NA
2545,3001287,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
1378,1000133,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
2535,3000283,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
2548,1000792,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
2562,3002577,Moyo,Obongi,1,NA,0,2,7,NA
1975,3001703,Moyo,Obongi,1,NA,0,2,7,NA
2551,1001435,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
2552,1001214,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
1343,3002654,Moyo,Obongi,1,NA,0,1,7,NA
1520,3002627,Moyo,Obongi,1,NA,0,2,7,NA
4045,3001215,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
1351,3000254,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
2540,1002253,Moyo,Obongi,1,NA,0,2,7,NA
2536,1001222,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
4040,1001158,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
2557,3002445,Moyo,Obongi,1,NA,0,2,7,NA
3945,1002067,Moyo,Obongi,1,NA,0,2,7,NA
3744,1001188,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
28,3000595,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
2561,3002498,Moyo,Obongi,1,NA,0,2,7,NA
1993,3000059,Moyo,Obongi,1,NA,0,2,7,NA
2572,3002834,Moyo,Obongi,1,NA,0,2,7,NA
2568,3002025,Moyo,Obongi,1,NA,0,1,7,NA
33,3002852,Moyo,Obongi,1,NA,0,2,2,NA
1545,1000637,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3801,1000213,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
2526,3002500,Moyo,Obongi,1,NA,0,2,7,NA
4013,3000277,Moyo,Obongi,0,Palorinya_settlement,1,2,6, firewood business
3810,1002497,Moyo,Obongi,1,NA,0,2,7,NA
1337,3000282,Moyo,Obongi,0,Palorinya_settlement,1,1,2,NA
2584,1002495,Moyo,Obongi,1,NA,0,1,7,NA
2877,3002185,Moyo,Obongi,1,NA,0,2,7,NA
1971,3001708,Moyo,Obongi,1,NA,0,2,7,NA
3822,1001815,Moyo,Yumbe,1,NA,0,1,7,NA
2576,1002540,Moyo,Obongi,1,NA,0,1,7,NA
3940,3000507,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
2814,3000286,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
21,3000856,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
1348,3000279,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
4033,3002494,Moyo,Obongi,1,NA,0,1,2,NA
3779,3001609,Moyo,Obongi,1,NA,0,2,7,NA
2533,3002653,Moyo,NA,0,Palorinya_settlement,1,2,7,NA
1349,3000270,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3977,3001299,Moyo,Obongi,0,Palorinya_settlement,1,2,2,NA
3341,1000996,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3935,1000210,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3331,1001212,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
1521,3002660,Moyo,Obongi,1,NA,0,2,7,NA
3814,3002780,Moyo,Obongi,1,NA,0,2,7,NA
1543,1000622,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
3990,3002848,Moyo,Obongi,1,NA,0,2,7,NA
3969,3001619,Moyo,Obongi,0,Palorinya_settlement,1,1,2,NA
4014,3000311,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
1360,1000253,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3787,1002248,Moyo,Obongi,1,NA,0,1,7,NA
1380,1000134,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
1953,1000744,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
3777,3001265,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
4000,1001506,Moyo,Obongi,1,NA,0,2,7,NA
3793,3001394,Moyo,Itula,0,Palorinya_settlement,1,1,7,NA
2553,1000619,Moyo,Obongi,0,Palorinya_settlement,1,2,5,NA
3961,3002448,Moyo,Obongi,1,NA,0,2,2,NA
1961,1000609,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3772,1001844,Moyo,Obongi,1,NA,0,1,7,NA
3321,3001610,Moyo,Obongi,1,NA,0,1,7,NA
3955,1000615,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3957,3001280,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3823,1001842,Moyo,Yumbe,1,NA,0,1,6,Land hiring and charcoal dealer
1558,1000862,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
1968,3001709,Moyo,Obongi,1,NA,0,2,7,NA
3311,1001431,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3775,3001274,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
3358,3000297,Moyo,Obongi,0,Palorinya_settlement,1,1,2,NA
2544,3001059,Moyo,Obongi,0,Palorinya_settlement,1,1,6,None since they depend on the aid food
3978,3001297,Moyo,Obongi,0,Palorinya_settlement,1,1,2,NA
1563,3001212,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
2585,3002578,Moyo,Obongi,1,NA,0,2,7,NA
4003,3002441,Moyo,Obongi,1,NA,0,2,2,NA
1561,3001209,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3329,1000246,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
1693,1000727,Moyo,Moyo,0,Palorinya_settlement,1,2,7,NA
1356,3002781,Moyo,Obongi,1,NA,0,1,7,NA
1539,3001058,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3812,3002835,Moyo,Obongi,1,NA,0,2,7,NA
3996,1001472,Moyo,Obongi,1,NA,0,1,7,NA
3771,1001846,Moyo,Obongi,1,NA,0,2,7,NA
2600,1001916,Moyo,Obongi,1,NA,0,2,7,NA
1959,1000286,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
2555,3002571,Moyo,Obongi,1,NA,0,2,7,NA
3791,1000626,Moyo,Itula,0,Palorinya_settlement,1,2,7,NA
3344,3001307,Moyo,Obongi,0,Palorinya_settlement,1,2,6,None
4021,3001282,Moyo,Itula,0,Palorinya_settlement,1,1,7,NA
4024,3001294,Moyo,Obongi,0,Palorinya_settlement,1,2,5,NA
3981,3001291,Moyo,Obongi,0,Palorinya_settlement,1,1,3,NA
3988,3002495,Moyo,Obongi,1,NA,0,1,7,NA
4030,1002574,Moyo,Obongi,1,NA,0,2,7,NA
1354,1001078,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
4006,3002189,Moyo,Obongi,1,NA,0,1,2,NA
4032,3000294,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
4051,3000510,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
1529,1001197,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3933,1000206,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
2547,1000741,Moyo,Obongi,0,Palorinya_settlement,1,1,6,Pastoral work mainly and small farming
4044,1001843,Moyo,Obongi,1,NA,0,1,2,NA
4043,1001826,Moyo,Obongi,1,NA,0,1,7,NA
3789,1002554,Moyo,Obongi,1,NA,0,1,7,NA
2556,3002570,Moyo,Obongi,1,NA,0,2,7,NA
3998,1001505,Moyo,Obongi,1,NA,0,2,7,NA
3983,1000636,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3747,1002247,Moyo,Obongi,1,NA,0,2,7,NA
2597,1001914,Moyo,Obongi,1,NA,0,2,7,NA
1960,1000287,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
4054,3001620,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
1689,1001157,Moyo,Obongi,0,Palorinya_settlement,1,2,6,Casual labour
3765,1002569,Moyo,Obongi,1,NA,0,1,7,NA
2543,3001283,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
4046,3000515,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3946,3001269,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
3815,3000837,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
3750,1002055,Moyo,Obongi,1,NA,0,2,7,NA
2550,3000845,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
2559,3002443,Moyo,Obongi,1,NA,0,2,7,NA
1989,1002508,Moyo,Obongi,1,NA,0,2,7,NA
3307,3002838,Moyo,Obongi,1,NA,0,2,7,NA
1373,3002786,Moyo,Obongi,1,NA,0,1,7,NA
1362,1000255,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3314,1000279,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
3328,3002576,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3764,1002568,Moyo,Obongi,1,NA,0,1,7,NA
4027,1000254,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
34,1000730,Moyo,Obongi,0,Palorinya_settlement,1,2,2,NA
2879,3000276,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
1962,3001613,Moyo,Obongi,1,NA,0,2,7,NA
2591,1000266,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
3332,1000124,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3818,3000832,Moyo,Obongi,1,NA,1,1,7,NA
2876,3002126,Moyo,Obongi,1,NA,0,2,7,NA
1527,3000310,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
3942,1002069,Moyo,Obongi,1,NA,0,1,7,NA
1559,1000813,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
2860,1001850,Moyo,Moyo,1,NA,0,2,7,NA
36,1000724,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
2880,3000275,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3804,1002065,Moyo,Obongi,1,NA,0,2,1,NA
2522,1002566,Moyo,Obongi,1,NA,0,2,7,NA
3788,1002555,Moyo,Obongi,1,NA,0,1,7,NA
3800,1000129,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
2586,1002571,Moyo,Obongi,1,NA,0,2,7,NA
3993,1001731,Moyo,Obongi,1,NA,0,2,7,NA
2590,3002837,Moyo,Obongi,1,NA,0,2,7,NA
3761,1002535,Moyo,Obongi,1,NA,0,1,7,NA
3751,1002054,Moyo,Obongi,1,NA,0,1,7,NA
2919,3000500,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
2537,3000296,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
1691,3002454,Moyo,Obongi,0,Palorinya_settlement,1,2,6,Casual labour
3797,1000640,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3808,1002572,Moyo,Obongi,1,NA,0,2,7,NA
15,1002553,Moyo,Obongi,1,NA,0,2,2,NA
2539,3002791,Moyo,Obongi,1,NA,0,1,7,NA
3809,3002772,Moyo,Obongi,1,NA,0,2,5,NA
4038,1000606,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
2558,3002444,Moyo,Obongi,1,NA,0,1,7,NA
3769,1002068,Moyo,Obongi,1,NA,0,2,7,NA
3742,3001057,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
1964,3001688,Moyo,Obongi,1,NA,0,2,7,NA
1530,1001199,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
3795,3001396,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
3774,3001268,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
1542,1000623,Moyo,Obongi,0,Palorinya_settlement,1,2,7,NA
3802,1000281,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
3778,3001724,Moyo,Obongi,1,NA,0,2,7,NA
1535,1000863,Moyo,Obongi,0,Palorinya_settlement,1,1,7,NA
2307,1001574,Yumbe,Aringa,1,NA,1,1,7,NA
1298,1002426,Yumbe,Aringa,0,Bidibidi_settlement,1,2,7,NA
981,1002172,Yumbe,Yumbe,0,Bidibidi_settlement,1,2,5,NA
980,1002170,Yumbe,Yumbe,0,Bidibidi_settlement,1,2,6,Drug shop
800,1000537,Yumbe,Yumbe,0,Bidibidi_settlement,1,1,6,Nothing.
1567,1002193,Yumbe,Yumbe,0,Bidibidi_settlement,1,2,7,NA
1737,1002473,Yumbe,Yumbe,0,Bidibidi_settlement,1,2,7,NA
2811,1002158,Yumbe,Aringa South,1,NA,0,2,7,NA
938,1002448,Yumbe,Yumbe,0,Bidibidi_settlement,1,2,7,NA
2376,1001748,Yumbe,Aringa,1,NA,0,1,7,NA
2869,1002915,Yumbe,Aringa South,1,NA,0,1,7,NA
2231,1001591,Yumbe,Aringa,1,NA,0,1,7,NA
3548,1001563,Yumbe,Aringa,1,NA,0,2,7,NA
978,1002171,Yumbe,Yumbe,0,Bidibidi_settlement,1,2,5,NA
304,1000439,Yumbe,yumbe,0,Bidibidi_settlement,1,1,7,NA
1286,1002479,Yumbe,Aringa North,0,Bidibidi_settlement,1,1,7,NA
2908,1002913,Yumbe,Aringa south,1,NA,0,1,7,NA
2375,1001747,Yumbe,Aringa,1,NA,0,1,2,NA
776,1000668,Yumbe,yumbe,0,Bidibidi_settlement,1,2,7,NA
775,1000669,Yumbe,yumbe,0,Bidibidi_settlement,1,1,7,NA
160,1000458,Yumbe,Yumbe,0,Bidibidi_settlement,1,1,7,NA
3163,1001326,Yumbe,Aringa,1,NA,0,2,7,NA
167,1001679,Yumbe,yumbe,0,Bidibidi_settlement,1,2,5,NA
1297,1002145,Yumbe,Aringa,0,Bidibidi_settlement,1,2,7,NA
341,1000453,Yumbe,Yumbe,0,Bidibidi_settlement,1,1,7,NA
48,1000310,Yumbe,yumbe,0,Bidibidi_settlement,1,2,7,NA
1929,1002434,Yumbe,Aringa,0,Bidibidi_settlement,1,1,7,NA
18,1001812,Yumbe,Aringa,1,NA,0,1,7,NA
2870,1002436,Yumbe,Aringa South,1,NA,0,2,7,NA
352,1001778,Yumbe,NA,0,Bidibidi_settlement,1,2,7,NA
2885,1002929,Yumbe,NA,1,NA,1,1,5,NA
975,1000534,Yumbe,Yumbe,0,Bidibidi_settlement,1,2,7,NA
179,1001750,Yumbe,Yumbe,0,Bidibidi_settlement,1,1,7,NA
774,1000811,Yumbe,yumbe,0,Bidibidi_settlement,1,2,7,NA
164,1000469,Yumbe,Yumbe,0,Bidibidi_settlement,1,1,7,NA
1278,1000449,Yumbe,Yumbe,0,Bidibidi_settlement,1,2,7,NA
3428,1001322,Yumbe,Aringa,1,NA,0,2,2,NA
1568,1002190,Yumbe,Yumbe,0,Bidibidi_settlement,1,2,7,NA
345,1000372,Yumbe,Yumbe,0,Bidibidi_settlement,1,1,6,Depends fully on donations.
3462,1001694,Yumbe,Aringa,1,NA,0,1,7,NA
177,1001753,Yumbe,Yumbe,0,Bidibidi_settlement,1,1,7,NA
3542,1001371,Yumbe,Aringa,1,NA,0,2,7,NA
1741,1002455,Yumbe,Yumbe,0,Bidibidi_settlement,1,2,6,None
3498,1001789,Yumbe,Aringa,1,NA,0,2,7,NA
1295,1000891,Yumbe,Aringa,0,Bidibidi_settlement,1,2,7,NA
1291,1000982,Yumbe,Aringa,0,Bidibidi_settlement,1,2,7,NA
3496,1001700,Yumbe,Aringa,1,NA,0,1,7,NA
356,1000585,Yumbe,Aringa,0,Bidibidi_settlement,1,1,7,NA
1293,1000980,Yumbe,Aringa,0,Bidibidi_settlement,1,1,7,NA
339,1000443,Yumbe,Yumbe,0,Bidibidi_settlement,1,2,7,NA
